eic_p,eic_g,name_p,name_g,capacity_p,capacity_g,type_g,lat,lon,country,NUTS2,status_g,year_commissioned,year_decommissioned,water_type,cooling_type,water_withdrawal,water_consumption
18WHMINER-1234-H,18WLASMINA-123-Q,,LASMINA,,1.7,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WEMTORR-1234-U,18WLASORDA-123-5,,LASORDA,,6.6,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHPRODG-1234-6,18WLAVEGA-1234-Q,,LAVEGA,,2.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHLAVERN-123-4,18WLAVERNE-123-1,,LAVERNE,,1.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WLBAT-123456-4,18WLBAT-12345-A3,,LBAT,,0.6,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHCASTRO-123-0,18WLCASTRO-123-M,,LCASTRO,,1.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WBERJUCA-123-I,18WLDO1-12345-AV,,LDO1,,0.8,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WBERJUCA-123-I,18WLDO2-12345-AL,,LDO2,,0.8,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WEEGPEL-1234-H,18WLEBOREI-12-EP,,LEBOREI,,21.1,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WRCULEBR-12--B,18WLEBRETE-123-1,,LEBRETE,,1.4,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WSFSOLUC-123-H,18WLEBRIJA-12--B,,LEBRIJA,,49.9,Solar,37.004,-6.049,Spain,ES61,,,,Freshwater,Once-through,3.43,3.43
18W0000000004E5E,18WLECRIN-1234-9,,LECRIN,,12,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHVADOC-1234-G,18WLFLECHA-123-3,,LFLECHA,,1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WBERJUCA-123-I,18WLGOS-12345-AL,,LGOS,,0.7,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WJUCAR2-1234-Q,18WLGR1-123456-0,,LGR1,,0.2,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WJUCAR2-1234-Q,18WLGR2-123456-R,,LGR2,,0.1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WELURIA-1234-X,18WLGUIJO1-123-I,,LGUIJO1,,38,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WELURIA-1234-X,18WLGUIJO2-123-B,,LGUIJO2,,26,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WRLIMASA-123-W,18WLIMASA-1234-Z,,LIMASA,,3.1,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WHLOURG-1234-C,18WLINARES-123-7,,LINARES,,5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WBIEPLUS-123-C,18WLING1-12345-4,,LING1,,4.8,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTFNEXU-1234-7,18WLIPISAN-12-DL,,LIPISAN,,4.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WHISAB-12345-8,18WLISABEL-123-Y,,LISABEL,,1.8,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTCUALIN-123-T,18WLLANO-12345-J,,LLANO,,7.8,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WF1CEG-12345-X,18W0000000004ZUC,,LLEI01,,1.6,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WF1CEG-12345-X,18W0000000004ZVA,,LLEI02,,1.1,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WTLLERPR-123-R,18WLLERPR-1234-U,,LLERPR,,7.7,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WLLO1-123456-A,18WLLO1-12345-A9,,LLO1,,0.1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WLLO2-123456-0,18WLLO2-12345--L,,LLO2,,0.1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WLLO3-123456-R,18WLLO3-12345-AQ,,LLO3,,0.1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WEBRUJUL-12-1D,18WLLSMART-12-E5,,LLSMART,,14.4,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WLMA1-123456-4,18WLMA1-12345-A3,,LMA1,,0.5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WRMARINA-123-Q,18WLMARINA-123-U,,LMARINA,,1.9,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WLMM1-123456-K,18WLMM1-12345-AJ,,LMM1,,0.2,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WLMM2-123456-A,18WLMM2-12345-A9,,LMM2,,0.2,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WRNAVARA-123-E,18WLNAVARA-123-I,,LNAVARA,,3.7,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WLNU1-123456-V,18WLNU1-12345-AU,,LNU1,,0.1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WLNU2-123456-L,18WLNU2-12345-AK,,LNU2,,0.3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WEULAYAL-123-V,18WLOAYALA-123-O,,LOAYALA,,19.5,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WFLOGROS-123-9,18WLOGROSA-123-V,,LOGROSA,,5,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WEFSOLWI-123-U,18WLOMAS-1234-E7,,LOMAS,,15,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEULOMIL-123-9,18WLOMILAS-123-Q,,LOMILAS,,12,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WLORC-123456-G,18WLORC-12345-AF,,LORC,,0.6,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WRLOSAN-123--E,18WLOSAN-1234-DP,,LOSAN,,4.2,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WTCETAG-1234-F,18WLOSAN2-123-DU,,LOSAN2,,22.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WHACUAM-1234-B,18WLOSMANU-123-C,,LOSMANU,,2.9,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18W0000000004XI5,18WLOTZ-12345-AM,,LOTZ,,0.1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHLOURG-1234-C,18WLOUREIR-123-2,,LOUREIR,,1.5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WBERJUCA-123-I,18WLRC1-12345-AW,,LRC1,,1.8,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WBERJUCA-123-I,18WLRC2-12345-AM,,LRC2,,1.5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTFLUBRB-123-V,18W-LUBRISU-1--F,,LUBRISU,,39.2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000003F4H,18WLUNA-12345--T,,LUNA,,49.5,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WF1CEG-12345-X,18W0000000004ZRI,,LUPI01,,2,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WTDNEXU-1234-V,18WMADEBES-123-8,,MADEBES,,2.9,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WFFWMARK-123-7,18WMADRIGA-12--B,,MADRIGA,,1.3,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18W00000000051KJ,18WMAGAL26-12-E9,,MAGAL26,,10.8,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEGEAMG-123-1X,18WMAGALLO-12-ER,,MAGALLO,,40,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WETASA-1234-1U,18WMAGANA-123-ET,,MAGANA,,24.7,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEMAGAZ-1234-1,18WMAGAZ-12345-T,,MAGAZ,,30,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W0000000009YMB,18W0000000009YN9,,MAGOSA,,2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WHGUEJG-1234-G,18WMAITENA-123-F,,MAITENA,,2.2,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WSMAJADA-123-N,18WMAJADAS-123-X,,MAJADAS,,50,Solar,39.966,-5.741,Spain,ES43,,,,Freshwater,Once-through,3.43,3.43
18WESALCA-1234-O,18WMAJOGAZ-123-2,,MAJOGAZ,,49.5,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W0000000005I32,18WMALLEN-123-EQ,,MALLEN,,29.8,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W000000000C8AR,18WMALPICA-12-EJ,,MALPICA,,16.4,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHCEREG-123-1I,18WMANDRES-12-AD,,MANDRES,,4.6,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18W0000000004E4G,18WMANTECA-123-B,,MANTECA,,4,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WTMARE-12345-R,18WMARE-123456-3,,MARE,,12,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTMARDG-1234-6,18WMARINAD-123-S,,MARINAD,,3.1,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTMARIG-1234-Z,18WMARIOLA-123-Q,,MARIOLA,,5.7,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18W0000000004WFE,18WMARKOS-1234-3,,MARKOS,,2.2,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WEMARME-1234-P,18WMARMELL-12--B,,MARMELL,,49.5,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WTMARTIA-123-F,18WMARTIAR-123-D,,MARTIAR,,3.3,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000005I32,18WMATABUE-123-R,,MATABUE,,16.2,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W000000000A0UJ,18W000000000BZEG,,MATAT,,2.3,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WTCMATEO-123-X,18WMATEOS-123-DS,,MATEOS,,6.6,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WBERJUCA-123-I,18WMCH1-12345-AX,,MCH1,,1.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WBERJUCA-123-I,18WMCH2-12345-AN,,MCH2,,1.5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WEMDAUG-1234-0,18WMDAUGAS-123-H,,MDAUGAS,,3,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W000000000039I,18WMECALUX-----E,,MECALUX,,5,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WF1CEG-12345-X,18W0000000004ZTE,,MEJO01,,1.9,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18W0000000003XEH,18WMELENCH-123-5,,MELENCH,,4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WHATUDEL-123-R,18WMELIDA-1234-P,,MELIDA,,4.5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHMERCA-1234-R,18WMERCA-1234--9,,MERCA,,4.8,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WF1CEG-12345-X,18W0000000004ZZ2,,MESIAS,,2,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18W00000000005D4,18WMGUASCH-123-P,,MGUASCH,,1.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WRFEGED-1234-C,18WMIAJADA-123-1,,MIAJADA,,15,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18W0000000001AEK,18WMILAGRO-123-2,,MILAGRO,,7.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WMILII-12345-P,18WMILII-1234--6,,MILII,,0.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000001AEK,18WMILLAN-1234-I,,MILLAN,,7.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTZAME-12345-W,18WMINA-123456-S,,MINA,,4.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000005I32,18WMINGORR-123-C,,MINGORR,,25,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WTMIRALP-123-6,18WMIRALCA-123-Z,,MIRALCA,,2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTMIRAT-1234-Q,18WMIRAT-12345-E,,MIRAT,,2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WEMIRASI-123-9,18WMJIMENA-123-E,,MJIMENA,,6,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WJUCAR2-1234-Q,18WMLIN-123456-S,,MLIN,,0.1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WMYTA-123456-T,18WMMADER2-12-DG,,MMADER2,,1.2,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WHGDF01-1234-3,18WMNUZA-12345-R,,MNUZA,,13.8,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WEMOARG-123-1S,18WMOARBOL-12-ER,,MOARBOL,,1.5,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WFESLAR1-123-L,18WMOCLIN2-123-D,,MOCLIN2,,1.3,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WEGUADI-1234-M,18WMOGAC-12345-V,,MOGAC,,48,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WTFINSA-1234-T,18WMOINSA-123--R,,MOINSA,,24.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WEFGVDO-1234-4,18WMONDONE-123-J,,MONDONE,,48.4,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEOITAV-123--S,18WMONTCEO-12-EP,,MONTCEO,,2.5,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEMONTOU-12-1R,18WMONTOUT-12-ED,,MONTOUT,,39.7,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W0000000001AEK,18WMONZON-1234-S,,MONZON,,14.8,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WEMORAL-1234-Y,18WMORAL-12345-E,,MORAL,,40,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEIEALG-123-1I,18WMORAL1-123-EF,,MORAL1,,6,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEIEALG-123-1I,18WMORAL2-123-E7,,MORAL2,,12,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEPROGA-1234-T,18WMORANDE-123-K,,MORANDE,,9.3,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEBRERZ-123-0B,18WMORE-12345-AJ,,MORE,,0.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHCOHIG-123-19,18WMOREDA-123-AK,,MOREDA,,1.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTMOVIAL-123-I,18WMOVALS3-123-P,,MOVALS3,,9.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTMOVIAL-123-I,18WMOVALS5-123-B,,MOVALS5,,9.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WRCMOVA-1234-A,18WMOVALSA-123-D,,MOVALSA,,5.9,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WTMOVIAS-123-6,18WMOVIASA-12-DG,,MOVIASA,,23.7,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WTMOYGI-123--D,18WMOYGIRA-123-T,,MOYGIRA,,9.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTMOYGI-123--D,18WMOYZIER-123-9,,MOYZIER,,9.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W00000000058I2,18W00000000058H4,,MPUNTE,,2.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHPGNRA-1234-M,18WMSALAZA-123-I,,MSALAZA,,0.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTMEBRO-1234-6,18WMSM-1234567-F,,MSM,,19.7,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18W00000000058I2,18W00000000058EA,,MSUSO,,2.6,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WECATER-1234-J,18WMUDEFER-123-Z,,MUDEFER,,45,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHHIAST-1234-S,18WMURIAS-1234-K,,MURIAS,,7,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTZUERA-1234-F,18WMZUERA-123-DJ,,MZUERA,,9.7,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WRQUINA-1234-Y,18WNALSAMA-123-N,,NALSAMA,,4,Waste,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WFFDETIC-123-V,18WNAVALMO-123-7,,NAVALMO,,6.6,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WTNCA-123456-Z,18WNCA-1234567-U,,NCA,,4.8,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTNESGI-123--N,18WNEGI-123456-N,,NEGI,,9.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WEENNEGR-123-D,18WNEGREDO-123-F,,NEGREDO,,18,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WTNESEP-1234-7,18WNESPE-12345-N,,NESPE,,5.5,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W00000000082BM,18W00000000082FE,,NFSOLA,,1.8,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WHNIGUEL-123-G,18WNIGUELA-123-8,,NIGUELA,,3.3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTNIVELU-123-V,18WNIVELUR-123-8,,NIVELUR,,1.8,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WH1FERRO-123-D,18W000000000AZVN,,NOCAST,,6,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTNOEL-12345-2,18WNOEL1-12345-T,,NOEL1,,4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTNOEL-12345-2,18WNOEL2-12345-K,,NOEL2,,4.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTNORDCO-123-H,18WNORDCON-12--B,,NORDCON,,3.2,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18W0000000004YMV,18WNOSTIAN-12--9,,NOSTIAN,,6.2,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WTNPCE-1234-1E,18WNPCE2-12345-Q,,NPCE2,,6.8,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTNSA-123456-7,18WNSA-1234567-N,,NSA,,6.7,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WHNSMER-1234-G,18WNSMER-12345-P,,NSMER,,2.3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18W0000000005I32,18WNSTINEO-123-1,,NSTINEO,,44,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WTNPCE-1234-1E,18WNUCERAM-12-DD,,NUCERAM,,6.8,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTNUAT-1234-1T,18WNUEAT-1234-DR,,NUEAT,,4.8,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W00000000083G9,18WNUFRI1-1234-8,,NUFRI1,,16.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W00000000083G9,18WNUFRI2-123-DO,,NUFRI2,,10,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W00000000083G9,18WNUFRI3-123-DG,,NUFRI3,,10,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W00000000083H7,18WNUFRI4-123-D8,,NUFRI4,,8,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18W00000000083I5,18WNUFRI5-1234-D,,NUFRI5,,2,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WBEREBRO-123-L,18WOJER-12345-AT,,OJER,,0.3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18W00000000001YB,18WOLCESA-1234-U,,OLCESA,,20.7,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WTKAOC-1234-12,18WOLESA-1234-D2,,OLESA,,5.5,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000005DWX,18WOLEXTRA-12-DB,,OLEXTRA,,16.6,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTACOR-12345-P,18WOLMEDO-1234-H,,OLMEDO,,5.6,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WROLEIC-1234-4,18WOLTEJAR-123-B,,OLTEJAR,,4.7,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WH1FERRO-123-D,18W00000000005U7,,OLVE2,,6.3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WH1FERRO-123-D,18WOLVEIRA-12-A8,,OLVEIRA,,2.7,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WETASA-1234-1U,18WONCALA-123-EK,,ONCALA,,24.7,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WONDA-123456-F,18WONDA--12345-J,,ONDA-,,9.2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTONCO-1234-18,18WONDAGEN-12-DP,,ONDAGEN,,13.2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTONDUP-123--S,18WONDUPAC-12--T,,ONDUPAC,,1.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WSORELLA-123-W,18WORELLAN-123-7,,ORELLAN,,49.9,Solar,39.023,-5.534,Spain,ES43,,,,Freshwater,Once-through,3.43,3.43
18W0000000000XMD,18WOREMBER-123-R,,OREMBER,,11.9,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18W00000000073VK,18WORGANO1-123-8,,ORGANO1,,10.4,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WTORIA-1234-1U,18WORIA-12345-DG,,ORIA,,9.2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WEBURGE-123--6,18WOTERO-1234--3,,OTERO,,4.8,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEFDETIC-123-7,18WOUTES-1234-E1,,OUTES,,33.6,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WRCESRE-1234-P,18WPACESPA-123-D,,PACESPA,,2.3,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WTPALAC-1234-F,18WPALACIO-123-J,,PALACIO,,9.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WHHRSPRA-123-Z,18W000000000046L,,PALANAA,,4.9,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18W0000000002TGT,18WPALOM-1234-AJ,,PALOM,,1.9,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTPALQ-12345-H,18WPALQUE-1234-S,,PALQUE,,4.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTPAMEC-1234-6,18WPAMESA-1234-2,,PAMESA,,9.1,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTFNEXU-1234-7,18WPANRICO-123-6,,PANRICO,,1.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000003XEH,18WPANTANE-123-3,,PANTANE,,5,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000000S6N,18WPAPERT-1234-B,,PAPERT,,8.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WRPGUIZ-123--E,18WPAPGUIZ-123-9,,PAPGUIZ,,20,Waste,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WTCOPAQ-1234-D,18WPAQUITO-123-T,,PAQUITO,,3.6,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WEPARAM-1234-X,18WPARAMO-1234-3,,PARAMO,,26,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHFOHIS-1234-E,18WPARANA-1234-W,,PARANA,,2.7,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHBARDE-1234-E,18WPARDINA-123-1,,PARDINA,,5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTNEOSC-1234-P,18WPASCUAL-123-U,,PASCUAL,,9.7,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000000S7L,18W0000000005SM8,,PASERT,,5.3,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTCEPMSI-123-1,18WPATAMUL-12-D9,,PATAMUL,,17.2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000002PJZ,18WPAXAMON-12-EY,,PAXAMON,,39.6,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEPEAFG-123-1P,18WPAXAR2-123-EG,,PAXAR2,,34.8,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WTSOGAM-123-1S,18WPCOG-12345-DK,,PCOG,,21.2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTPCOGEN-123-8,18WPCOGEN-123-DJ,,PCOGEN,,7.2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000000YR0,18WPDIOS-12345-3,,PDIOS,,39,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
